,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,BLK_home,PF_home,STL_home,TO_home,BLK_away,PF_away,STL_away,TO_away,HOME_TEAM,VISITOR_TEAM
4269,2013,95.0,0.4270000000000001,0.813,0.3,23.0,42.0,104.0,0.47600000000000003,0.727,0.4,28.0,53.0,0,2.0,18.0,8.0,10.0,6.0,22.0,4.0,15.0,76ers,Raptors
4270,2013,98.0,0.447,0.742,0.35,20.0,50.0,108.0,0.419,0.7859999999999999,0.483,24.0,41.0,0,4.0,23.0,5.0,20.0,9.0,23.0,7.0,10.0,76ers,Raptors
4271,2012,108.0,0.516,0.7140000000000001,0.21100000000000002,30.0,39.0,101.0,0.455,0.769,0.44,29.0,42.0,1,6.0,19.0,6.0,11.0,5.0,19.0,6.0,18.0,76ers,Raptors
4272,2012,106.0,0.47100000000000003,0.895,0.375,25.0,41.0,98.0,0.451,0.69,0.25,28.0,48.0,1,10.0,23.0,6.0,8.0,5.0,20.0,2.0,11.0,76ers,Raptors
4273,2011,78.0,0.43,0.875,0.25,23.0,29.0,99.0,0.506,1.0,0.429,26.0,46.0,0,8.0,14.0,5.0,7.0,0.0,12.0,3.0,11.0,76ers,Raptors
4274,2011,97.0,0.434,0.741,0.23800000000000002,20.0,51.0,62.0,0.318,0.583,0.083,15.0,48.0,1,8.0,10.0,13.0,8.0,5.0,20.0,4.0,17.0,76ers,Raptors
4275,2010,98.0,0.48,0.742,0.273,20.0,30.0,93.0,0.466,0.87,0.35700000000000004,22.0,41.0,1,5.0,18.0,9.0,11.0,5.0,25.0,8.0,18.0,76ers,Raptors
4276,2010,86.0,0.368,0.75,0.125,15.0,48.0,94.0,0.466,0.828,0.16699999999999998,20.0,44.0,0,3.0,24.0,9.0,13.0,5.0,21.0,4.0,13.0,76ers,Raptors
4277,2009,123.0,0.556,0.813,0.33299999999999996,34.0,27.0,128.0,0.563,0.794,0.45799999999999996,31.0,42.0,0,1.0,27.0,13.0,11.0,3.0,21.0,4.0,19.0,76ers,Raptors
4278,2009,106.0,0.45799999999999996,0.96,0.33299999999999996,20.0,43.0,108.0,0.513,0.821,0.33299999999999996,20.0,36.0,0,7.0,19.0,11.0,15.0,7.0,18.0,8.0,15.0,76ers,Raptors
4279,2009,107.0,0.507,0.688,0.643,32.0,39.0,98.0,0.41,0.8,0.353,24.0,39.0,1,3.0,25.0,11.0,20.0,6.0,34.0,11.0,25.0,76ers,Raptors
4280,2008,115.0,0.564,0.733,0.35700000000000004,24.0,38.0,106.0,0.524,0.688,0.529,21.0,34.0,1,5.0,14.0,6.0,11.0,0.0,21.0,3.0,15.0,76ers,Raptors
4281,2008,84.0,0.345,0.75,0.25,15.0,56.0,95.0,0.444,0.765,0.625,24.0,33.0,0,8.0,16.0,3.0,17.0,5.0,23.0,8.0,9.0,76ers,Raptors
4282,2007,99.0,0.475,0.833,0.273,21.0,40.0,95.0,0.478,0.8079999999999999,0.5,25.0,37.0,1,2.0,22.0,13.0,13.0,1.0,20.0,6.0,16.0,76ers,Raptors
4283,2007,103.0,0.455,0.696,0.33299999999999996,22.0,40.0,105.0,0.45899999999999996,0.757,0.5,25.0,45.0,0,4.0,23.0,7.0,11.0,2.0,20.0,7.0,15.0,76ers,Raptors
4284,2006,85.0,0.429,0.619,0.4,25.0,43.0,94.0,0.473,0.833,0.364,23.0,38.0,0,2.0,20.0,3.0,15.0,0.0,18.0,9.0,11.0,76ers,Raptors
4285,2006,86.0,0.473,0.722,0.33299999999999996,23.0,34.0,104.0,0.542,0.792,0.35,23.0,38.0,0,2.0,21.0,9.0,20.0,2.0,21.0,9.0,16.0,76ers,Raptors
4286,2005,97.0,0.485,0.737,0.231,20.0,34.0,111.0,0.521,0.9620000000000001,0.4,29.0,37.0,0,2.0,22.0,6.0,20.0,5.0,25.0,13.0,15.0,76ers,Raptors
4287,2005,104.0,0.46,0.7929999999999999,0.2,27.0,46.0,92.0,0.419,0.696,0.28600000000000003,14.0,48.0,1,6.0,18.0,9.0,10.0,4.0,24.0,3.0,18.0,76ers,Raptors
4288,2004,103.0,0.47,0.905,0.33299999999999996,22.0,38.0,101.0,0.434,0.741,0.36,23.0,44.0,1,2.0,20.0,9.0,12.0,2.0,18.0,7.0,14.0,76ers,Raptors
4289,2004,106.0,0.452,0.565,0.6,23.0,57.0,96.0,0.384,0.87,0.313,22.0,48.0,1,5.0,19.0,5.0,13.0,6.0,21.0,8.0,13.0,76ers,Raptors
4290,2003,80.0,0.373,0.586,0.091,16.0,48.0,93.0,0.434,0.6,0.4,20.0,50.0,0,3.0,19.0,8.0,10.0,7.0,23.0,7.0,10.0,76ers,Raptors
4291,2003,88.0,0.345,0.758,0.17600000000000002,19.0,49.0,95.0,0.47200000000000003,0.69,0.467,23.0,43.0,0,3.0,25.0,6.0,13.0,9.0,28.0,6.0,15.0,76ers,Raptors
4292,2018,112.0,0.461,0.769,0.35700000000000004,27.0,52.0,101.0,0.4320000000000001,0.759,0.25,25.0,34.0,1,3.0,22.0,5.0,18.0,4.0,24.0,9.0,12.0,76ers,Raptors
4293,2018,96.0,0.402,0.72,0.316,22.0,43.0,101.0,0.461,0.8079999999999999,0.32299999999999995,19.0,43.0,0,6.0,23.0,8.0,12.0,3.0,24.0,6.0,13.0,76ers,Raptors
4294,2018,116.0,0.512,0.87,0.435,29.0,45.0,95.0,0.42200000000000004,0.7829999999999999,0.259,15.0,35.0,1,8.0,17.0,4.0,13.0,4.0,17.0,7.0,9.0,76ers,Raptors
4295,2018,107.0,0.44299999999999995,0.927,0.292,20.0,34.0,119.0,0.461,0.813,0.355,27.0,42.0,0,3.0,22.0,8.0,18.0,0.0,27.0,12.0,10.0,76ers,Raptors
4296,2018,126.0,0.541,0.743,0.33299999999999996,33.0,53.0,101.0,0.389,0.895,0.25,17.0,41.0,1,7.0,21.0,10.0,11.0,2.0,24.0,5.0,15.0,76ers,Raptors
4297,2017,117.0,0.494,0.816,0.24,22.0,48.0,111.0,0.4,0.867,0.281,20.0,44.0,1,9.0,28.0,8.0,21.0,1.0,31.0,8.0,15.0,76ers,Raptors
4298,2017,109.0,0.523,0.7140000000000001,0.31,27.0,40.0,114.0,0.41200000000000003,0.914,0.34299999999999997,18.0,45.0,0,6.0,27.0,14.0,23.0,6.0,19.0,14.0,21.0,76ers,Raptors
4299,2016,94.0,0.449,0.75,0.33299999999999996,20.0,46.0,89.0,0.395,0.652,0.25,17.0,43.0,1,7.0,21.0,5.0,22.0,2.0,24.0,10.0,9.0,76ers,Raptors
4300,2016,114.0,0.5,0.76,0.31,29.0,43.0,123.0,0.47100000000000003,0.861,0.345,21.0,39.0,0,4.0,27.0,5.0,14.0,3.0,20.0,9.0,9.0,76ers,Raptors
4301,2015,95.0,0.488,0.429,0.647,26.0,35.0,108.0,0.547,0.778,0.294,19.0,37.0,0,5.0,23.0,9.0,13.0,7.0,16.0,7.0,13.0,76ers,Raptors
4302,2015,103.0,0.46,0.647,0.414,28.0,37.0,119.0,0.483,0.903,0.278,22.0,56.0,0,7.0,24.0,2.0,11.0,7.0,18.0,7.0,8.0,76ers,Raptors
4303,2014,103.0,0.526,0.684,0.4,32.0,36.0,114.0,0.513,0.875,0.40700000000000003,24.0,36.0,0,6.0,18.0,6.0,15.0,6.0,16.0,6.0,9.0,76ers,Raptors
4304,2014,86.0,0.38299999999999995,0.833,0.31,21.0,48.0,91.0,0.413,0.792,0.25,19.0,42.0,0,6.0,19.0,9.0,18.0,5.0,17.0,11.0,14.0,76ers,Raptors
4305,2019,106.0,0.45299999999999996,0.818,0.294,26.0,47.0,115.0,0.47700000000000004,0.8240000000000001,0.447,28.0,39.0,0,5.0,18.0,5.0,20.0,3.0,22.0,12.0,16.0,Pacers,Raptors
4306,2019,120.0,0.474,0.6,0.429,34.0,45.0,115.0,0.457,0.75,0.275,30.0,50.0,1,8.0,22.0,7.0,12.0,8.0,22.0,6.0,16.0,Pacers,Raptors
4307,2013,86.0,0.4270000000000001,0.8079999999999999,0.091,17.0,53.0,79.0,0.37,0.778,0.263,18.0,36.0,1,8.0,19.0,5.0,15.0,4.0,25.0,7.0,9.0,Pacers,Raptors
4308,2013,91.0,0.462,0.813,0.28600000000000003,20.0,38.0,84.0,0.395,0.875,0.33299999999999996,16.0,42.0,1,6.0,19.0,5.0,15.0,6.0,22.0,7.0,15.0,Pacers,Raptors
4309,2012,98.0,0.449,0.679,0.409,23.0,42.0,100.0,0.43799999999999994,0.737,0.222,19.0,46.0,0,7.0,22.0,6.0,18.0,9.0,31.0,9.0,14.0,Pacers,Raptors
4310,2012,72.0,0.32,0.76,0.33299999999999996,14.0,49.0,74.0,0.361,0.8420000000000001,0.5,13.0,45.0,0,7.0,16.0,8.0,12.0,1.0,23.0,4.0,12.0,Pacers,Raptors
4311,2011,103.0,0.507,0.774,0.43799999999999994,18.0,41.0,98.0,0.48,0.667,0.5,23.0,42.0,1,5.0,23.0,6.0,13.0,7.0,24.0,4.0,12.0,Pacers,Raptors
4312,2010,104.0,0.444,0.857,0.4,19.0,56.0,93.0,0.413,0.762,0.16699999999999998,16.0,38.0,1,5.0,15.0,8.0,25.0,9.0,21.0,11.0,16.0,Pacers,Raptors
4313,2010,124.0,0.5529999999999999,0.85,0.5,33.0,47.0,100.0,0.42,0.667,0.33299999999999996,16.0,45.0,1,8.0,15.0,10.0,17.0,2.0,23.0,8.0,18.0,Pacers,Raptors
4314,2009,130.0,0.524,0.943,0.375,24.0,46.0,115.0,0.446,0.735,0.4,27.0,46.0,1,7.0,27.0,6.0,14.0,5.0,28.0,2.0,16.0,Pacers,Raptors
4315,2009,105.0,0.425,0.741,0.355,22.0,48.0,101.0,0.395,0.721,0.3,20.0,50.0,1,7.0,28.0,6.0,15.0,10.0,27.0,6.0,14.0,Pacers,Raptors
4316,2008,130.0,0.5489999999999999,0.897,0.2,30.0,57.0,101.0,0.384,0.7859999999999999,0.2,23.0,41.0,1,5.0,22.0,4.0,10.0,1.0,19.0,4.0,9.0,Pacers,Raptors
4317,2008,111.0,0.452,0.813,0.33299999999999996,28.0,38.0,104.0,0.41,0.763,0.318,17.0,49.0,1,5.0,28.0,7.0,10.0,0.0,29.0,6.0,20.0,Pacers,Raptors
4318,2007,98.0,0.425,0.9329999999999999,0.37,19.0,39.0,102.0,0.479,0.818,0.389,20.0,46.0,0,5.0,27.0,6.0,8.0,7.0,20.0,3.0,17.0,Pacers,Raptors
4319,2007,93.0,0.433,0.6,0.409,27.0,41.0,104.0,0.457,0.87,0.47600000000000003,25.0,46.0,0,8.0,23.0,7.0,14.0,7.0,19.0,6.0,15.0,Pacers,Raptors
4320,2006,102.0,0.48700000000000004,0.867,0.5,23.0,45.0,84.0,0.423,0.7140000000000001,0.267,18.0,36.0,1,3.0,25.0,8.0,13.0,1.0,21.0,7.0,13.0,Pacers,Raptors
4321,2005,111.0,0.402,0.8,0.391,21.0,46.0,103.0,0.409,0.818,0.409,19.0,52.0,1,10.0,19.0,5.0,7.0,3.0,33.0,2.0,14.0,Pacers,Raptors
4322,2005,97.0,0.425,0.767,0.28600000000000003,17.0,43.0,99.0,0.475,0.7040000000000001,0.25,17.0,44.0,0,2.0,22.0,5.0,15.0,2.0,23.0,9.0,12.0,Pacers,Raptors
4323,2004,97.0,0.373,0.838,0.235,18.0,41.0,98.0,0.41700000000000004,0.8859999999999999,0.43799999999999994,17.0,51.0,0,6.0,24.0,10.0,8.0,8.0,28.0,3.0,18.0,Pacers,Raptors
4324,2004,89.0,0.48100000000000004,0.462,0.5,21.0,48.0,86.0,0.41100000000000003,0.76,0.35,17.0,34.0,1,6.0,22.0,6.0,15.0,3.0,21.0,10.0,11.0,Pacers,Raptors
4325,2003,84.0,0.39,0.885,0.1,17.0,52.0,64.0,0.34700000000000003,0.846,0.091,15.0,38.0,1,2.0,18.0,7.0,14.0,5.0,19.0,6.0,12.0,Pacers,Raptors
4326,2003,94.0,0.429,0.769,0.47100000000000003,23.0,50.0,84.0,0.45299999999999996,0.769,0.429,23.0,36.0,1,0.0,17.0,11.0,19.0,5.0,26.0,6.0,17.0,Pacers,Raptors
4327,2018,110.0,0.435,0.84,0.34600000000000003,27.0,48.0,106.0,0.413,0.7829999999999999,0.308,28.0,45.0,1,7.0,23.0,6.0,6.0,5.0,22.0,2.0,9.0,Pacers,Raptors
4328,2017,99.0,0.43,0.706,0.292,17.0,34.0,106.0,0.44299999999999995,0.857,0.375,20.0,57.0,0,1.0,25.0,12.0,8.0,8.0,19.0,4.0,20.0,Pacers,Raptors
4329,2017,107.0,0.45799999999999996,0.741,0.423,19.0,41.0,104.0,0.494,0.75,0.3,17.0,42.0,1,3.0,18.0,10.0,16.0,4.0,20.0,14.0,18.0,Pacers,Raptors
4330,2016,108.0,0.43799999999999994,1.0,0.48,16.0,43.0,90.0,0.447,0.895,0.217,11.0,40.0,1,4.0,17.0,7.0,11.0,5.0,19.0,7.0,13.0,Pacers,Raptors
4331,2015,101.0,0.461,0.885,0.364,21.0,44.0,83.0,0.3670000000000001,0.64,0.31,14.0,40.0,1,7.0,25.0,12.0,14.0,5.0,23.0,9.0,16.0,Pacers,Raptors
4332,2015,100.0,0.47100000000000003,0.778,0.375,24.0,43.0,83.0,0.365,0.7,0.267,12.0,40.0,1,5.0,22.0,10.0,12.0,3.0,20.0,8.0,17.0,Pacers,Raptors
4333,2015,85.0,0.382,0.818,0.273,16.0,38.0,101.0,0.415,0.813,0.32299999999999995,18.0,45.0,0,6.0,18.0,3.0,16.0,4.0,27.0,6.0,11.0,Pacers,Raptors
4334,2015,94.0,0.385,0.696,0.28600000000000003,21.0,48.0,101.0,0.364,0.789,0.318,11.0,57.0,0,7.0,32.0,9.0,14.0,5.0,21.0,5.0,14.0,Pacers,Raptors
4335,2015,106.0,0.47700000000000004,0.875,0.455,14.0,44.0,90.0,0.3670000000000001,0.846,0.35700000000000004,10.0,45.0,1,3.0,21.0,8.0,14.0,6.0,21.0,9.0,18.0,Pacers,Raptors
4336,2014,98.0,0.4320000000000001,0.8,0.105,21.0,36.0,117.0,0.47600000000000003,0.818,0.522,19.0,51.0,0,4.0,22.0,7.0,4.0,4.0,24.0,3.0,11.0,Pacers,Raptors
4337,2014,91.0,0.415,0.696,0.389,22.0,43.0,104.0,0.466,0.794,0.34600000000000003,21.0,42.0,0,3.0,22.0,4.0,14.0,6.0,27.0,9.0,10.0,Pacers,Raptors
4338,2019,121.0,0.506,0.95,0.381,32.0,31.0,130.0,0.612,0.733,0.556,33.0,36.0,0,3.0,17.0,14.0,18.0,1.0,23.0,13.0,18.0,Thunder,Raptors
4339,2013,98.0,0.368,0.972,0.304,17.0,47.0,104.0,0.396,0.828,0.4,22.0,42.0,0,7.0,28.0,7.0,19.0,2.0,29.0,7.0,13.0,Thunder,Raptors
4340,2012,108.0,0.473,0.853,0.36,24.0,46.0,88.0,0.35700000000000004,0.84,0.233,16.0,37.0,1,9.0,22.0,10.0,17.0,2.0,24.0,11.0,17.0,Thunder,Raptors
4341,2011,91.0,0.41700000000000004,0.8079999999999999,0.435,18.0,42.0,75.0,0.3720000000000001,0.688,0.375,14.0,43.0,1,11.0,17.0,6.0,16.0,6.0,19.0,5.0,16.0,Thunder,Raptors
4342,2010,93.0,0.4,0.8,0.294,18.0,44.0,95.0,0.4320000000000001,0.792,0.429,20.0,43.0,0,0.0,19.0,4.0,10.0,3.0,24.0,8.0,11.0,Thunder,Raptors
4343,2009,119.0,0.518,0.818,0.5,23.0,38.0,99.0,0.4370000000000001,0.708,0.4,15.0,45.0,1,7.0,25.0,12.0,12.0,2.0,23.0,6.0,18.0,Thunder,Raptors
4344,2008,91.0,0.444,0.593,0.231,20.0,54.0,83.0,0.364,0.7390000000000001,0.11800000000000001,19.0,48.0,1,5.0,19.0,6.0,18.0,3.0,25.0,8.0,11.0,Thunder,Raptors
4345,2007,123.0,0.56,0.905,0.588,33.0,35.0,115.0,0.495,0.833,0.5,32.0,39.0,1,10.0,15.0,5.0,13.0,5.0,22.0,6.0,13.0,Thunder,Raptors
4346,2006,110.0,0.512,0.905,0.583,20.0,45.0,97.0,0.465,0.813,0.267,24.0,34.0,1,2.0,21.0,5.0,16.0,5.0,22.0,7.0,12.0,Thunder,Raptors
4347,2005,113.0,0.489,0.778,0.43799999999999994,25.0,41.0,121.0,0.48100000000000004,0.9229999999999999,0.5,20.0,38.0,0,2.0,27.0,6.0,8.0,3.0,16.0,2.0,8.0,Thunder,Raptors
4348,2004,88.0,0.413,0.7140000000000001,0.4,22.0,46.0,87.0,0.41,0.588,0.391,23.0,35.0,1,4.0,24.0,8.0,22.0,6.0,23.0,10.0,13.0,Thunder,Raptors
4349,2003,94.0,0.434,0.667,0.364,25.0,46.0,74.0,0.408,0.632,0.28600000000000003,20.0,43.0,1,4.0,18.0,11.0,11.0,7.0,18.0,8.0,15.0,Thunder,Raptors
4350,2018,114.0,0.41700000000000004,0.517,0.302,22.0,48.0,123.0,0.517,0.905,0.389,30.0,52.0,0,2.0,22.0,6.0,17.0,5.0,27.0,11.0,17.0,Thunder,Raptors
4351,2017,124.0,0.529,0.6970000000000001,0.36,25.0,52.0,107.0,0.424,0.9229999999999999,0.289,24.0,34.0,1,7.0,26.0,9.0,12.0,4.0,29.0,9.0,11.0,Thunder,Raptors
4352,2016,102.0,0.419,0.903,0.353,18.0,39.0,112.0,0.518,0.682,0.423,25.0,35.0,0,5.0,21.0,6.0,19.0,6.0,24.0,10.0,11.0,Thunder,Raptors
4353,2015,98.0,0.47600000000000003,0.857,0.348,26.0,41.0,103.0,0.418,0.821,0.35700000000000004,12.0,45.0,0,10.0,29.0,8.0,19.0,3.0,16.0,14.0,14.0,Thunder,Raptors
4354,2014,108.0,0.512,0.72,0.28600000000000003,30.0,49.0,104.0,0.429,1.0,0.40700000000000003,24.0,33.0,1,10.0,13.0,6.0,18.0,3.0,21.0,12.0,8.0,Thunder,Raptors
